#SPECTRUM - MS
#20190701-APO-6-25-3.RAW
#FTMS + p NSI Full ms2 1000.0000@hcd300.00 [1000.0000-20000.0000]
#Scan #: 1277-1613
#RT: 5.36-6.79
#AV: 337
#Data points: 51778
Mass	Background
10409.769921	3521.531883
10410.777280	3540.544307
10411.784785	3416.465807
10412.792437	3050.776212
10413.800235	2595.617791
10414.808179	2236.060315
10415.816270	1976.058938
10416.824507	1721.994036
10417.832890	1457.319718
10418.841420	1404.351595
10419.850096	1695.130917
10420.858919	2694.591061
10421.867888	5182.325509
10422.877004	9440.923486
10423.886267	14360.582191
10424.895676	18344.959984
10425.905231	20302.709836
10426.914933	19859.386484
10427.924782	17690.505911
10428.934778	14581.483610
10429.944920	11344.251821
10430.955210	8792.839549
10431.965646	7315.168999
10432.976228	6964.090566
10433.986958	7102.929819
10434.997835	7101.777418
10436.008858	6963.125941
10437.020028	6615.475006
10438.031346	6030.177714
10439.042810	5326.420573
10440.054422	4989.778861
10441.066180	5174.138402
10442.078085	5465.726891
10443.090138	5434.388403
10444.102338	5207.435120
10445.114685	4987.161152
10446.127179	4821.339205
10447.139820	4600.788539
10448.152609	4388.621189
10449.165545	4421.712586
10450.178628	4831.761586
10451.191859	5389.217330
10452.205236	5842.641294
10453.218762	6082.823460
10454.232435	6039.387215
10455.246255	5747.319284
10456.260222	5413.060897
10457.274338	5101.508162
10458.288600	4859.330340
10459.303011	4702.498669
10460.317568	4757.572769
10461.332274	4864.978051
10462.347127	4840.583211
10463.362128	4649.054021
10464.377277	4386.768917
10465.392573	4218.177474
10466.408017	4298.581572
10467.423609	4528.769377
10468.439349	4657.781762
10469.455236	4683.623413
10470.471271	4780.631774
10471.487455	5041.962421
10472.503786	5446.406440
10473.520265	5899.881072
10474.536893	6232.296175
10475.553668	6299.279761
10476.570591	6035.314048
10477.587663	5596.360298
10478.604882	5088.093554
10479.622250	4700.548037
10480.639766	4543.955598
10481.657430	4504.209385
10482.675242	4545.983892
10483.693203	4608.985456
10484.711311	4705.537633
10485.729569	4762.775084
10486.747974	4697.675760
10487.766528	4433.904732
10488.785230	4053.583284
10489.804081	3732.140018
10490.823080	3668.388968
10491.842228	3751.083445
10492.861524	3912.632139
10493.880968	4043.050216
10494.900562	4044.085696
10495.920304	4018.716807
10496.940194	4121.053236
10497.960233	4283.433341
10498.980421	4385.260283
10500.000758	4361.714266
10501.021243	4228.360027
10502.041877	4128.597867
10503.062660	4108.080387
10504.083592	4084.959813
10505.104672	4015.856096
10506.125902	3907.746913
10507.147280	3905.933535
10508.168808	4048.795597
10509.190484	4294.973615
10510.212309	4479.912326
10511.234284	4413.225235
10512.256407	4071.180541
10513.278680	3734.794320
10514.301101	3647.601087
10515.323672	3881.472660
10516.346392	4256.082409
10517.369261	4488.668306
10518.392280	4433.759013
10519.415448	4077.046361
10520.438765	3728.920805
10521.462231	3628.354342
10522.485847	3778.105644
10523.509612	3938.539423
10524.533526	4023.258827
10525.557590	4118.902639
10526.581804	4165.687179
10527.606167	4227.800196
10528.630679	4358.897017
10529.655341	4450.776132
10530.680153	4466.762056
10531.705114	4501.193450
10532.730225	4541.167753
10533.755486	4473.389486
10534.780896	4214.591402
10535.806456	3955.909385
10536.832166	3868.199433
10537.858025	3905.091255
10538.884035	4019.381391
10539.910194	4087.912535
10540.936503	4101.412193
10541.962962	4254.901174
10542.989571	4837.915139
10544.016330	5921.202870
10545.043239	7048.333342
10546.070298	7612.409685
10547.097507	7537.144275
10548.124866	7288.826644
10549.152375	7257.282550
10550.180034	7578.214446
10551.207844	8062.367674
10552.235804	8412.639958
10553.263914	8482.364539
10554.292174	8447.485978
10555.320584	8470.431951
10556.349145	8470.020355
10557.377856	8431.378757
10558.406718	8307.899891
10559.435730	7863.191935
10560.464892	7188.991544
10561.494205	6552.224222
10562.523668	6238.139307
10563.553282	6084.271717
10564.583047	5946.701281
10565.612962	5657.945430
10566.643027	5302.400605
10567.673244	4946.049684
10568.703611	4737.054273
10569.734128	4726.411004
10570.764797	4906.776407
10571.795616	5127.104122
10572.826586	5259.308132
10573.857706	5213.455535
10574.888978	5146.737933
10575.920400	5157.308884
10576.951974	5263.080962
10577.983698	5355.876989
10579.015573	5428.313739
10580.047600	5516.417025
10581.079777	5688.324612
10582.112105	5902.115259
10583.144585	6019.435222
10584.177215	5861.139874
10585.209997	5554.533221
10586.242930	5198.526506
10587.276014	4991.750036
10588.309249	4997.852934
10589.342636	5105.798925
10590.376174	5250.673022
10591.409863	5219.553547
10592.443703	5028.918627
10593.477695	4903.000969
10594.511839	4996.132435
10595.546133	5261.237370
10596.580580	5555.174220
10597.615177	5612.272161
10598.649926	5397.291631
10599.684827	4943.143584
10600.719880	4590.630040
10601.755084	4510.642593
10602.790439	4707.110839
10603.825947	4834.103433
10604.861606	4788.534798
10605.897416	4637.686441
10606.933379	4499.245247
10607.969493	4506.410924
10609.005759	4598.919612
10610.042177	4650.596312
10611.078747	4546.691587
10612.115469	4364.083693
10613.152342	4313.919285
10614.189368	4336.270023
10615.226546	4381.302355
10616.263876	4451.961998
10617.301357	4516.644448
10618.338991	4626.137181
10619.376777	4581.708357
10620.414715	4381.159472
10621.452806	4168.359312
10622.491048	4060.061239
10623.529443	4129.140025
10624.567990	4246.841780
10625.606689	4308.201871
10626.645541	4273.056767
10627.684545	4227.184912
10628.723701	4233.998436
10629.763010	4215.795734
10630.802471	4106.298019
10631.842085	3866.505348
10632.881851	3639.777287
10633.921770	3596.860846
10634.961841	3753.645175
10636.002065	4019.824829
10637.042442	4214.025491
10638.082971	4236.874648
10639.123653	4193.210073
10640.164488	4146.260104
10641.205475	4162.624241
10642.246615	4216.005853
10643.287908	4210.794195
10644.329354	4139.396582
10645.370953	4113.003902
10646.412704	4113.172822
10647.454609	4092.582566
10648.496666	4015.387812
10649.538876	3902.498346
10650.581240	3880.606052
10651.623756	3898.507914
10652.666426	3854.201493
10653.709249	3755.892900
10654.752224	3721.274090
10655.795353	3755.949013
10656.838635	3889.345497
10657.882071	4012.115645
10658.925659	4116.778045
10659.969401	4200.264515
10661.013297	4221.461788
10662.057345	4298.014540
10663.101547	4477.453185
10664.145902	4704.428868
10665.190411	4855.533062
10666.235073	4807.634695
10667.279889	4638.936770
10668.324858	4551.633958
10669.369981	4610.152367
10670.415258	4869.486146
10671.460688	5213.206049
10672.506271	5314.375582
10673.552009	5163.945512
10674.597900	4945.589843
10675.643945	4880.983796
10676.690143	5037.159651
10677.736495	5321.447276
10678.783002	5565.702815
10679.829662	5747.185812
10680.876476	5830.403035
10681.923443	5729.349853
10682.970565	5607.248209
10684.017841	5418.151456
10685.065271	5187.668986
10686.112855	4998.116248
10687.160592	4948.952165
10688.208484	4936.737105
10689.256530	4959.243118
10690.304731	4910.875565
10691.353085	4770.789657
10692.401594	4684.677502
10693.450257	4764.955715
10694.499074	4909.493931
10695.548045	4989.092744
10696.597171	4866.113688
10697.646451	4554.750018
10698.695886	4255.934007
10699.745475	4100.465663
10700.795219	4069.935687
10701.845117	4106.720444
10702.895169	4267.466230
10703.945376	4561.628290
10704.995738	4785.979758
10706.046254	4713.887288
10707.096925	4349.870735
10708.147751	4037.157161
10709.198731	3949.145693
10710.249866	4069.746865
10711.301156	4272.892854
10712.352600	4523.695113
10713.404200	4797.626831
10714.455954	5095.292731
10715.507863	5318.335041
10716.559927	5254.218812
10717.612146	4851.173974
10718.664520	4504.441572
10719.717049	4363.487251
10720.769733	4389.236703
10721.822572	4460.370178
10722.875566	4495.698135
10723.928716	4482.451091
10724.982020	4471.763570
10726.035480	4529.073364
10727.089095	4542.370090
10728.142865	4421.085686
10729.196790	4265.914473
10730.250871	4137.721611
10731.305107	4166.770959
10732.359499	4291.199038
10733.414046	4422.512446
10734.468748	4560.871221
10735.523606	4687.324656
10736.578619	4657.735374
10737.633788	4440.739614
10738.689112	4236.341123
10739.744592	4083.458743
10740.800227	4080.998522
10741.856019	4311.169953
10742.911965	4575.863197
10743.968068	4749.606621
10745.024326	4757.772516
10746.080740	4617.087393
10747.137310	4406.634619
10748.194036	4269.026890
10749.250918	4101.281835
10750.307955	3894.781413
10751.365149	3758.731295
10752.422498	3862.685002
10753.480003	4074.576806
10754.537665	4213.911539
10755.595482	4160.970028
10756.653456	3899.012162
10757.711585	3687.435975
10758.769871	3729.421147
10759.828313	3985.114024
10760.886911	4163.257946
10761.945665	4087.071241
10763.004576	3879.505666
10764.063643	3856.531674
10765.122866	4081.556139
10766.182246	4432.417820
10767.241782	4725.531881
10768.301474	4812.453648
10769.361323	4820.703945
10770.421328	4840.260911
10771.481490	4833.386882
10772.541808	4894.429415
10773.602283	5075.911238
10774.662915	5439.492349
10775.723703	5789.066855
10776.784648	5934.918063
10777.845749	5789.061269
10778.907007	5315.778141
10779.968422	4749.408635
10781.029994	4297.334278
10782.091723	4020.077531
10783.153608	3716.261782
10784.215650	3269.964124
10785.277850	2713.291945
10786.340206	2223.981359
10787.402719	1746.333461
10788.465389	1354.933722
10789.528216	1118.486611
10790.591200	1034.717709
10791.654342	1172.662982
10792.717640	2192.208302
10793.781096	5949.769479
10794.844709	12942.458839
10795.908479	21588.697731
10796.972406	29176.995255
10798.036490	33218.281378
10799.100732	33154.297898
10800.165131	30042.960113
10801.229688	25269.164327
10802.294402	20112.046653
10803.359273	15814.230542
10804.424302	12997.339265
10805.489489	11362.014645
10806.554833	10446.212603
10807.620334	9788.456954
10808.685993	9139.651797
10809.751810	8632.298800
10810.817784	8380.433797
10811.883916	8141.176201
10812.950206	7573.085403
10814.016653	6827.753402
10815.083259	6404.760135
10816.150022	6417.771583
10817.216943	6422.731655
10818.284021	6185.472179
10819.351258	5877.161446
10820.418653	5847.396227
10821.486205	6008.152718
10822.553916	6184.308712
10823.621785	6253.643115
10824.689811	6323.398827
10825.757996	6358.855078
10826.826339	6547.012946
10827.894840	6802.499536
10828.963499	6916.953918
10830.032316	6952.195093
10831.101292	7033.217380
10832.170426	7042.870702
10833.239718	6771.882915
10834.309169	6243.236038
10835.378778	5662.575616
10836.448545	5382.557095
10837.518471	5387.034519
10838.588555	5648.460548
10839.658798	6023.893871
10840.729199	6322.840270
10841.799759	6631.860076
10842.870478	7207.037536
10843.941355	7844.985672
10845.012390	8360.239906
10846.083585	8635.521797
10847.154938	8775.571266
10848.226450	8927.274650
10849.298120	9013.761199
10850.369950	8909.983147
10851.441938	8675.951590
10852.514085	8244.306836
10853.586391	7686.153942
10854.658856	7257.878542
10855.731480	7083.650739
10856.804263	7028.768957
10857.877205	6995.313014
10858.950306	6791.266138
10860.023566	6384.291346
10861.096986	5931.811996
10862.170564	5608.979565
10863.244302	5518.716344
10864.318198	5674.519524
10865.392254	5840.389810
10866.466470	5847.993162
10867.540844	5680.458999
10868.615378	5496.139940
10869.690072	5372.114569
10870.764925	5211.754170
10871.839937	5079.305035
10872.915108	4976.107877
10873.990440	4993.168590
10875.065930	5103.470798
10876.141581	5302.717033
10877.217391	5456.365768
10878.293360	5557.327808
10879.369489	5625.257239
10880.445778	5837.785341
10881.522227	6010.868642
10882.598835	5968.089049
10883.675603	5803.912088
10884.752531	5578.802008
10885.829619	5334.168447
10886.906866	5168.245170
10887.984274	5051.049975
10889.061842	5010.262927
10890.139569	5027.773678
10891.217457	5097.097624
10892.295504	5342.414333
10893.373712	5612.956291
10894.452079	5757.370512
10895.530607	5755.610785
10896.609295	5499.661454
10897.688143	5196.797541
10898.767152	5013.816418
10899.846321	5104.193412
10900.925650	5422.052839
10902.005139	5688.164760
10903.084789	5738.636946
10904.164599	5697.827947
10905.244569	5721.215024
10906.324700	5722.683879
10907.404991	5695.442663
10908.485443	5550.304010
10909.566056	5357.991151
10910.646829	5137.857879
10911.727763	4772.135967
10912.808857	4375.503158
10913.890112	4185.503181
10914.971528	4375.555475
10916.053104	4761.716038
10917.134841	5171.541618
10918.216739	5637.944523
10919.298798	6393.926613
10920.381018	7405.785379
10921.463398	8387.198200
10922.545940	9176.827306
10923.628642	9739.975932
10924.711506	10349.707146
10925.794530	11041.875808
10926.877716	11789.456022
10927.961062	12446.141249
10929.044570	12937.763801
10930.128239	13048.884180
10931.212069	13153.049764
10932.296060	13294.443123
10933.380213	13137.395820
10934.464527	12288.644884
10935.549002	11016.139776
10936.633638	10084.735659
10937.718436	9672.052871
10938.803396	9495.433264
10939.888516	9016.489790
10940.973798	8350.411796
10942.059242	7768.391211
10943.144847	7342.201888
10944.230614	7049.748494
10945.316543	6651.162641
10946.402633	6180.563548
10947.488884	5799.829881
10948.575298	5816.352631
10949.661873	6116.155893
10950.748610	6436.319475
10951.835508	6663.781522
10952.922569	6737.656682
10954.009791	6639.418275
10955.097175	6384.811233
10956.184722	6291.005119
10957.272430	6450.862929
10958.360300	6466.249830
10959.448332	6314.019460
10960.536526	6271.678566
10961.624882	6423.744932
10962.713401	6586.749809
10963.802081	6647.716653
10964.890924	6685.310678
10965.979929	6608.147017
10967.069096	6484.088797
10968.158425	6338.174359
10969.247917	6243.334695
10970.337571	6182.473735
10971.427388	6034.028721
10972.517366	5917.901224
10973.607508	6052.802677
10974.697812	6446.563972
10975.788278	6835.604444
10976.878907	7073.655685
10977.969698	7101.929312
10979.060652	7187.309949
10980.151768	7427.800105
10981.243048	7598.666764
10982.334490	7472.522409
10983.426094	7115.398060
10984.517862	6672.707607
10985.609792	6295.657288
10986.701885	6145.708514
10987.794141	6166.040018
10988.886560	6208.230520
10989.979141	6216.549369
10991.071886	6121.930808
10992.164794	5991.381969
10993.257864	5980.626014
10994.351098	6093.465193
10995.444495	6179.902683
10996.538055	6014.561604
10997.631778	5707.622391
10998.725664	5372.137102
10999.819714	5141.762384
11000.913926	5101.611186
11002.008302	5142.619929
11003.102842	5213.358477
11004.197544	5209.957710
11005.292410	5144.386862
11006.387440	5029.110934
11007.482633	4951.873697
11008.577989	5097.051820
11009.673509	5346.429715
11010.769192	5488.183501
11011.865039	5458.361298
11012.961050	5227.619959
11014.057224	4984.842317
11015.153562	4897.074496
11016.250063	5045.641396
11017.346729	5274.947549
11018.443558	5427.775085
11019.540551	5443.647738
11020.637707	5431.474371
11021.735028	5449.764805
11022.832512	5503.714684
11023.930161	5580.837853
11025.027973	5565.087440
11026.125950	5416.293404
11027.224090	5282.665371
11028.322394	5179.228240
11029.420863	5052.866445
11030.519496	4783.177826
11031.618292	4525.282601
11032.717253	4517.231028
11033.816379	4717.622414
11034.915668	4849.809316
11036.015122	4822.531876
11037.114740	4750.247714
11038.214522	4801.890603
11039.314469	4917.649884
11040.414581	5122.172746
11041.514856	5422.727915
11042.615297	5624.583116
11043.715901	5709.949922
11044.816671	5572.561715
11045.917604	5428.721644
11047.018703	5490.201707
11048.119966	5756.285502
11049.221394	5996.088332
11050.322986	6217.086291
11051.424744	6513.697502
11052.526666	6867.447172
11053.628753	7088.076924
11054.731004	7059.994950
11055.833421	6852.299164
11056.936002	6629.824426
11058.038749	6729.078060
11059.141660	6977.051345
11060.244737	7295.051371
11061.347978	7619.762251
11062.451385	7702.087543
11063.554957	7416.375827
11064.658693	6891.433620
11065.762595	6398.525972
11066.866663	6165.279198
11067.970895	6335.445557
11069.075293	6431.841889
11070.179856	6283.626257
11071.284584	5952.626094
11072.389478	5787.483985
11073.494537	5818.319696
11074.599762	5848.770347
11075.705152	5870.233669
11076.810707	6012.991215
11077.916428	6103.010499
11079.022315	6102.874389
11080.128367	5947.113397
11081.234585	5791.585637
11082.340969	5837.351429
11083.447518	5905.022677
11084.554233	5930.025681
11085.661114	5941.173290
11086.768161	5845.485638
11087.875373	5666.634535
11088.982752	5513.837843
11090.090296	5412.036811
11091.198006	5442.547515
11092.305882	5542.776667
11093.413924	5652.800815
11094.522132	5800.549597
11095.630507	5894.374340
11096.739047	5898.351579
11097.847753	5777.987882
11098.956626	5579.410988
11100.065665	5381.681405
11101.174870	5227.900818
11102.284241	5297.172892
11103.393779	5566.663380
11104.503483	5796.648711
11105.613353	5770.578483
11106.723390	5519.597896
11107.833593	5269.103973
11108.943963	5158.359133
11110.054499	5239.989385
11111.165202	5340.070616
11112.276071	5451.046609
11113.387107	5501.649077
11114.498310	5556.069683
11115.609679	5572.528047
11116.721215	5580.067346
11117.832917	5557.796566
11118.944787	5575.382063
